nombre_archivo,fecha_acta,tag,nivel,actores,facultad,extracto
Acta Consejo Académico 232-19,2019-07-18,Evaluación curricular,Pregrado,,Ciencias,"c.	Estructura curricular
El programa de Matemáticas consta de tres bloques: un bloque básico correspondiente a los primeros tres semestres de la carrera, un bloque intermedio correspondiente a la formación disciplinar y un bloque avanzado donde se concentran las electivas y se hace un empate con la maestría. La nueva estructura incluye el Núcleo Común en su bloque básico, amplía los caminos de acceso al bloque intermedio disciplinar, elimina lo que se conocía como área menor y reforma algunos cursos de los últimos semestres para brindar un mejor acompañamiento al estudiante en el desarrollo de sus competencias de comunicación e investigación.

Con las modificaciones a los tres bloques del programa, en contraste con el programa de 2013 (antes de la reforma de educación general), el número de créditos total pasa de 131 a 125. Si un estudiante toma los tres cursos avanzados electivos de posgrado, completará el programa con 128 créditos.

Bloque básico: El ciclo básico quedaría así: 
•	Los seis créditos reservados para el área menor son reemplazados por parte del Núcleo Común, concretamente, para un curso en Biología y una Electiva en Ciencias.
•	Con el fin de mantener abiertos los caminos de entrada al programa a estudiantes de otras facultades que luego deseen hacer doble programa con Matemáticas, se les homologará a estos estudiantes seis créditos de cursos propios de su carrera por los seis créditos del Núcleo Común correspondientes al curso en Biología y la Electiva en Ciencias. 
•	Desaparece el curso de Seminario de Matemáticas que toman los estudiantes de primer año del pregrado de Matemáticas. En su lugar, estos estudiantes tomarán el curso de Introducción a las Ciencias, que hace parte de Núcleo Común. El diseño y seguimiento de esta clase se hará transversalmente en la Facultad.

Bloque intermedio disciplinar de Matemáticas
Conforme al Ministerio de Educación, “para el programa de formación académica en Matemáticas, se exige la formación teórica y práctica de: Cálculo: diferencial, integral y vectorial; Álgebra lineal; Álgebra abstracta: teorías de grupos, teorías de anillos y teoría de cuerpos; Ecuaciones diferenciales; Geometría: euclidiana, diferencial; Análisis numérico; Análisis matemático; Topología; Probabilidad y Estadística; Teoría de Números; Métodos Numéricos y Variable Compleja.” El diseño del bloque intermedio disciplinar forma al estudiante en estas áreas fundamentales.

Para la revisión curricular de este bloque se verificó que no hubiese redundancias innecesarias entre los cursos obligatorios y que las cadenas de prerrequisitos no fuesen innecesariamente largas.  En estos dos aspectos el programa actual sale bien librado. Se debe tener en cuenta que hace unos 6 años se hizo una revisión y flexibilización de prerrequisitos, que identificó y acortó algunas de esas cadenas.

Bloque avanzado: el Departamento propone modificar el bloque avanzado así:

•	Desaparecen los cursos Práctica de Enseñanza 2, Seminario de Proyecto de Grado 1 y Seminario de Grado 2 (total 5 créditos). 
•	Se crea un curso de Herramientas de Investigación y Comunicación en Matemáticas (3 créditos) que incluye lo que se hace ya exitosamente en Seminario de Proyecto de Grado 1 pero que, más generalmente, prepare al estudiante con herramientas para la investigación y para la comunicación que un matemático necesita en tres frentes: para comunicar su investigación, para enseñar y para divulgar o interactuar con otros públicos que no sean estudiantes o matemáticos. La dinámica de este curso será de aprender haciendo o interactuando en un ambiente tranquilo con las personas adecuadas, como se hace en Seminario de Proyecto de Grado 1 en la actualidad. 
•	El requisito de electivas se reformula en términos de créditos, pues los cursos electivos podrían ser de 8 o de 16 semanas, según los planes trienales de los profesores y las necesidades del departamento. El requisito queda así: “El estudiante debe cursar al menos cinco materias electivas de matemáticas que sumen por lo menos quince créditos, de los cuales a lo sumo seis créditos corresponden a electivas básicas (códigos 1 o 2)."""
Acta Consejo Académico 232-19,2019-07-18,Evaluación curricular,Pregrado,,Ciencias,El Consejo Académico dio su visto bueno a la reforma curricular del programa de pregrado de Matemáticas. 
Acta Consejo Académico 232-19,2019-07-18,Evaluación curricular,Posgrado,,Administración,"José Miguel Ospina, vicedecano académico de la Facultad de Administración, presentó los ajustes curriculares realizados al MBA tiempo parcial de la Facultad de Administración, resaltando que son ajustes de transición hasta tanto se presente la reforma definitiva del programa. La propuesta busca ofrecer un mayor grado de electividad para los estudiantes, otorgándoles la posibilidad de tomar cursos ofrecidos por otros programas de posgrado de la Facultad y de la Universidad. Adicionalmente, tendrán la posibilidad de tomar un mayor número de cursos en inglés.

La propuesta consiste en mantener los mismo 59 créditos del programa y los 24 meses de duración, pero aumentar la electividad de 4 a 27 créditos. La estructura curricular quedaría de la siguiente manera: 

•	32 créditos de cursos obligatorios en las diferentes áreas de la Administración
•	2 créditos de talleres de habilidades. Se ofrecen varios talleres de 1 crédito cada uno (comunicación, trabajo en equipo, negociación, creatividad, entre otros) y el estudiante selecciona dos talleres de la oferta.
•	16 créditos de cursos electivos en Administración, repartidos en dos semestres.
•	3 créditos de un curso integrador, donde el estudiante escoge entre varias alternativas: Consultandes o Juego Gerencial.
•	6 créditos de electivos abiertos a la Facultad o a la Universidad.

El estudiante podrá cursar los créditos electivos en la Escuela Internacional de Verano o en las semanas internacionales que ofrece la Facultad.

El Consejo Académico dio su visto bueno a los ajustes curriculares del MBA tiempo parcial, que entrarán en vigencia a partir del periodo académico 2019-20."
Acta Consejo Académico 232-19,2019-07-18,Evaluación curricular,Posgrado,,Otras,"Nathalia Franco, directora del Cider, presentó para visto bueno del Consejo unos ajustes a la Especialización en Organizaciones, Responsabilidad Social y Desarrollo del Cider, que consisten en un cambio de horario en cambio de modalidad de presencial a blended. 

El Consejo Académico dio su visto bueno al cambio de horario y de modalidad de la Especialización en Organizaciones, Responsabilidad Social y Desarrollo del Cider"
Acta Consejo Académico 232-19,2019-07-18,Oferta otras sedes,,,,"María Margarita Zuleta, directora de la Escuela de Gobierno, anunció que la Escuela de Gobierno en conjunto con la Fundación Botín y la Fundación Felipe González están desarrollando un proyecto denominado “Palancas para Colombia”, que convoca a más de 100 profesionales de diferentes disciplinas y posturas ideológicas para discutir problemas y llegar a un acuerdo sobre sus posibles soluciones. Comentó que se discutió mucho sobre el nombre del proyecto y se llegó al acuerdo de la importancia de recuperar el significado etimológico de la palabra palanca. Por último, invitó a los miembros del Consejo a asistir al evento que se llevará a cabo el 3 diciembre. "
Acta Consejo Académico 232-19,2019-07-18,Cambios administrativos,,,,"El Vicerrector Administrativo y Financiero anunció que la empresa Everis será un nuevo aliado estratégico de la Universidad, que pondrá a disposición un equipo de profesionales con expertise en operaciones, además de sus capacidades y conocimientos en el uso de tecnología y mejores prácticas de mercado, para realizar un levantamiento operativo del Centro de Servicios Compartidos para identificar oportunidades de mejora. 

Señaló que para lograrlo, es necesario contar con el compromiso y disponibilidad del equipo humano del Centro de Servicios Compartidos, quienes en conjunto con Everis acompañará el levantamiento y validación del entendimiento de sus servicios en su estado acutal, incluyendo también el impacto de los cambios derivados por la mejora de sus sistemas operativos. "
Acta Consejo Académico 232-19,2019-07-18,Estatuto profesoral,,Profesores,Ciencias,"De conformidad con el literal D del capítulo VIII del Estatuto Profesoral, la Facultad de Ciencias presentó la candidatura del profesor Luis Quiroga como profesor emérito. 

El Consejo Académico acordó que analizará la solicitud y decidirá la candidatura en una próxima sesión. "
Acta Consejo Académico 233-19,2019-07-31,PDI,,,,"El Rector manifestó que en ésta, su primera sesión del Consejo Académico, quería sostener una conversación con sus miembros en torno a las siguientes dos preguntas:  

1.	¿Cuales son los desafíos más importante en cada una de las facultades?
2.	¿Qué creen que puede hacer la administración central para ayudarlos a asumir esos desafíos?

Añadió que estas preguntas son un anticipo a las reuniones que llevará a cabo con cada una de las facultades, reuniones que serán de hora y media, en las que espera un resumen sustantivo de lo que está ocurriendo en cada una de ellas, con un enfasis en la forma en cómo la Rectoría puede ayudar a asumir algunos de esos desafios. "
Acta Consejo Académico 233-19,2019-07-31,"Estatuto profesoral,Promoción investigación,Infraestructura","Pregrado,Posgrado",Profesores,Ingenierías,"Facultad de Ingeniería

•	Crecimiento planta profesoral (hoy día hay unos 50 estudiantes por profesor – Esto es cerca del doble del valor de este indicador para toda la Universidad).
•	Expansión del espacio físico disponible para la facultad (dada la necesidad de crecimiento de la planta profesoral). Para esto se requiere revisar las prioridades y cronogramas de la gerencia del campus.
•	Fortalecer los mecanismos de financiación para la investigación. Por ejemplo, a través del centro de consultoría con fines de acompañamiento para el Estado."
Acta Consejo Académico 233-19,2019-07-31,"Estatuto profesoral,Infraestructura","Pregrado,Posgrado",Profesores,Artes y humanidades,"Facultad de Artes y Humanidades

•        Reitera pedido por espacio físico, en especial para actividades docentes del Departamento de Música. Pide análisis de prioridades y criterios desde la Gerencia del Campus. 
•        Enfatiza importancia de que se cumplan las promesas plasmadas en los planes maestros de infraestructura.
•        Debe fortalecerse la idea de espacios compartidos entre facultades."
Acta Consejo Académico 233-19,2019-07-31,Inversiones ,Posgrado,,Otras,"Cider

•        Esta unidad, la única de carácter académico con dedicación exclusiva al posgrado, necesita mayor claridad en su misión dentro y fuera de la Universidad. Falta direccionamiento estratégico. Falta aclarar su rol en el panorama de opciones existentes (dentro y fuera de la Universidad).
•        Llamado a mayor énfasis en las discusiones sobre la naturaleza y fortalecimiento de una verdadera escuela de posgrado en la Universidad. Debería tener importancia similar a las discusiones sobre los pregrados. Por ejemplo, MDI para los posgrados.
•        Dada la intención de trabajo con regiones, falta alinear los incentivos que existen en la Universidad (en particular los que se derivan del MDI y el estatuto profesoral - ordenamiento) para que éstos efectivamente motiven el trabajo de los profesores de planta del Cider."
Acta Consejo Académico 233-19,2019-07-31,Inversiones ,"Pregrado,Posgrado",,Educación,"Facultad de Educación

•	Sin apoyo financiero y becas para estudiantes (tipo quiero enseñar) de las licenciaturas, no será posible un mayor alcance de las mismas (desbalance entre costo de educación y perspectiva de ingresos futuros). Hoy día hay poco más de 30 estudiantes (sin contar opciones y dobles programas).
•	Expansión hacia educación rural.

Pedidos: Se debe retomar proyecto de contar con jardín infantil en el campus."
Acta Consejo Académico 233-19,2019-07-31,"Estatuto profesoral,Promoción investigación","Pregrado,Posgrado",,Gobierno,"Escuela de Gobierno

•	Similar al Cider, se insiste en importancia de definición clara de misión y rol dentro y fuera de la Universidad.
•	Dada la no claridad en lo anterior, los incentivos actuales (en particular estatuto y carrera profesoral) parecen no estar bien alineados. Exceso de relevancia para publicaciones indexadas en literatura científica, descuidando impacto social en el orden local y nacional."
Acta Consejo Académico 233-19,2019-07-31,Cambios administrativos,"Pregrado,Posgrado",,Ciencias sociales,"Facultad de Ciencias Sociales

•        Gran reto será la implementación de las reformas curriculares. Esto sumado al trabajo de generar reformas similares en los programas de posgrado (incluyendo conformación de escuela de posgrado y enfrentar fuerte caída en demanda de esos programas).

Pedidos: Mejorar articulación y coordinación entre vicerrectorías (demasiados pedidos llegan desde la administración central sin correcta armonización ni análisis de prioridades). Esto sumado al cierre oportuno de los procesos de reforma iniciados en años anteriores (ejemplo: el estatuto profesoral es de hace varios años, pero aún no se han aprobado sus instrumentos de reglamentación en las facultades)"
Acta Consejo Académico 233-19,2019-07-31,"Estatuto profesoral,Infraestructura","Pregrado,Posgrado",Profesores,Ciencias,"Facultad de Ciencias

•	Trabajar en espacios compartidos y co-laboratorios. Aprovechar la Tríada.
•	Trabajo con los profesores para migrar hacia una mirada más aplicada y de trabajo conjunto con la empresa privada.

Pedidos: Edificio para el Departamento de Geociencias. Reforma al MDI para alinear incentivos con objetivos institucionales."
